epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,6264.38,0.56229,0.37218,0.98383,0.98761,0.96695,0.9868,0.9125,0.45376,0.30755,0.93526,0.000802,0.000802,0.000802
22,6559.72,0.54559,0.36129,0.9818,0.97351,0.9651,0.9846,0.92004,0.3915,0.31905,0.89181,0.0007921,0.0007921,0.0007921
23,6854.1,0.5595,0.36483,0.97877,0.97928,0.97864,0.98865,0.92777,0.4046,0.30023,0.90414,0.0007822,0.0007822,0.0007822
24,7147.18,0.55813,0.35565,0.98509,0.988,0.96881,0.99067,0.93297,0.38745,0.28946,0.88965,0.0007723,0.0007723,0.0007723
25,7439.87,0.54321,0.34889,0.96838,0.96761,0.98067,0.98924,0.93044,0.39273,0.28804,0.89215,0.0007624,0.0007624,0.0007624
26,7734.05,0.54078,0.34818,0.97039,0.98993,0.96708,0.98992,0.92954,0.39459,0.27789,0.89974,0.0007525,0.0007525,0.0007525
27,8030.9,0.5327,0.33194,0.96811,0.98464,0.98561,0.98937,0.93335,0.3761,0.26606,0.88502,0.0007426,0.0007426,0.0007426
28,8325.66,0.51653,0.32597,0.9542,0.97791,0.97096,0.99055,0.93218,0.38471,0.26972,0.89072,0.0007327,0.0007327,0.0007327
29,8619.33,0.5295,0.33078,0.96368,0.9798,0.97758,0.98503,0.92729,0.3897,0.27904,0.89399,0.0007228,0.0007228,0.0007228
30,8913.11,0.52542,0.33489,0.96251,0.9777,0.96165,0.98298,0.91894,0.41145,0.31789,0.90083,0.0007129,0.0007129,0.0007129
31,9209.5,0.52142,0.32833,0.96641,0.97937,0.97532,0.9866,0.93747,0.37151,0.27774,0.88467,0.000703,0.000703,0.000703
32,9505.37,0.51094,0.31941,0.95323,0.97859,0.97033,0.98132,0.91567,0.41001,0.27902,0.91075,0.0006931,0.0006931,0.0006931
33,9798.22,0.51585,0.32051,0.9667,0.99049,0.97162,0.99154,0.92562,0.42044,0.26016,0.91042,0.0006832,0.0006832,0.0006832
34,10090.9,0.52717,0.32184,0.96617,0.98843,0.97764,0.98934,0.92375,0.3904,0.2746,0.89427,0.0006733,0.0006733,0.0006733
35,10384.8,0.52103,0.32012,0.9641,0.99315,0.99401,0.99263,0.93914,0.39475,0.23766,0.89228,0.0006634,0.0006634,0.0006634
36,10678.2,0.51735,0.31238,0.96623,0.9832,0.97071,0.98957,0.93702,0.36627,0.2665,0.87436,0.0006535,0.0006535,0.0006535
37,10971.9,0.5108,0.30771,0.9595,0.97958,0.97956,0.99119,0.93886,0.37604,0.23915,0.90121,0.0006436,0.0006436,0.0006436
38,11265.3,0.51828,0.31196,0.96462,0.99217,0.97939,0.99249,0.94113,0.36898,0.23931,0.88229,0.0006337,0.0006337,0.0006337
39,11560.9,0.507,0.30861,0.95032,0.9917,0.97862,0.99269,0.94081,0.38736,0.24594,0.88678,0.0006238,0.0006238,0.0006238
40,11859.1,0.52215,0.31698,0.96694,0.98691,0.99059,0.99305,0.94489,0.36707,0.23934,0.88021,0.0006139,0.0006139,0.0006139
41,12155.4,0.5106,0.30403,0.94735,0.9833,0.97754,0.99215,0.94119,0.38173,0.25168,0.89258,0.000604,0.000604,0.000604
42,12448.4,0.50897,0.30143,0.96015,0.98371,0.97807,0.98953,0.93875,0.3644,0.24971,0.87876,0.0005941,0.0005941,0.0005941
43,12740.4,0.50314,0.29916,0.95366,0.99396,0.98439,0.99247,0.94703,0.35567,0.22154,0.87199,0.0005842,0.0005842,0.0005842
44,13033.3,0.49741,0.30427,0.94943,0.9909,0.97861,0.99193,0.94219,0.37224,0.23799,0.88109,0.0005743,0.0005743,0.0005743
45,13326.3,0.49815,0.30137,0.95661,0.98649,0.97927,0.99196,0.94482,0.36803,0.23866,0.88024,0.0005644,0.0005644,0.0005644
46,13619,0.49228,0.29651,0.95072,0.98625,0.97609,0.99226,0.93918,0.37487,0.23811,0.88122,0.0005545,0.0005545,0.0005545
47,13912.2,0.48703,0.29311,0.94811,0.97565,0.97172,0.99051,0.9455,0.35675,0.25455,0.87322,0.0005446,0.0005446,0.0005446
48,14206,0.47393,0.2876,0.95054,0.99041,0.97364,0.99105,0.94255,0.36139,0.23615,0.87486,0.0005347,0.0005347,0.0005347
49,14500.1,0.4855,0.28891,0.94577,0.98878,0.97532,0.99164,0.94533,0.36093,0.2404,0.87392,0.0005248,0.0005248,0.0005248
50,14792.4,0.4866,0.28786,0.95157,0.98965,0.97769,0.99161,0.94296,0.36746,0.23582,0.88168,0.0005149,0.0005149,0.0005149
51,15085,0.48162,0.2852,0.94727,0.98878,0.9809,0.99203,0.94123,0.36855,0.23158,0.88663,0.000505,0.000505,0.000505
52,15376.6,0.48293,0.2869,0.94444,0.98808,0.97456,0.98769,0.93851,0.37748,0.25057,0.88816,0.0004951,0.0004951,0.0004951
53,15669.1,0.47403,0.28747,0.94193,0.97454,0.977,0.98904,0.9379,0.37003,0.24165,0.88197,0.0004852,0.0004852,0.0004852
54,15962,0.48447,0.28187,0.94832,0.98465,0.97373,0.99036,0.94703,0.34922,0.22988,0.87151,0.0004753,0.0004753,0.0004753
55,16255.1,0.47412,0.27069,0.94111,0.98979,0.95401,0.99038,0.94431,0.36428,0.24253,0.88531,0.0004654,0.0004654,0.0004654
56,16548.3,0.46582,0.27702,0.94393,0.98998,0.98583,0.99156,0.94495,0.35081,0.21737,0.86967,0.0004555,0.0004555,0.0004555
57,16842.9,0.47951,0.28039,0.94619,0.9883,0.97746,0.9922,0.95097,0.35482,0.2189,0.87222,0.0004456,0.0004456,0.0004456
58,17135.9,0.47308,0.27142,0.9432,0.9931,0.98418,0.99253,0.94599,0.3623,0.21283,0.87601,0.0004357,0.0004357,0.0004357
59,17428.7,0.47732,0.27437,0.94921,0.98583,0.97932,0.99149,0.94856,0.36145,0.23216,0.87642,0.0004258,0.0004258,0.0004258
60,17721,0.4794,0.27157,0.94701,0.98411,0.97783,0.98839,0.94763,0.3566,0.22622,0.87857,0.0004159,0.0004159,0.0004159
61,18013.4,0.46408,0.26846,0.94244,0.98197,0.97595,0.99241,0.95052,0.35694,0.22589,0.87567,0.000406,0.000406,0.000406
62,18305.7,0.45133,0.263,0.93117,0.99082,0.98154,0.99211,0.94699,0.36517,0.21352,0.87715,0.0003961,0.0003961,0.0003961
63,18598.4,0.46426,0.26481,0.94556,0.99348,0.98421,0.99206,0.95275,0.35327,0.2055,0.86737,0.0003862,0.0003862,0.0003862
64,18891.3,0.45522,0.26357,0.93059,0.98604,0.96929,0.99072,0.94317,0.35488,0.23546,0.86886,0.0003763,0.0003763,0.0003763
65,19184.5,0.4556,0.26311,0.93558,0.98485,0.97142,0.99307,0.95159,0.34911,0.22055,0.8681,0.0003664,0.0003664,0.0003664
66,19477.3,0.4598,0.26291,0.93963,0.99035,0.97696,0.99167,0.94917,0.35299,0.22135,0.87097,0.0003565,0.0003565,0.0003565
67,19770.9,0.44273,0.25503,0.9309,0.99028,0.98438,0.99262,0.94864,0.35442,0.1968,0.87221,0.0003466,0.0003466,0.0003466
68,20063,0.44806,0.25907,0.93959,0.994,0.98709,0.994,0.95488,0.35071,0.20524,0.86894,0.0003367,0.0003367,0.0003367
69,20355.6,0.44988,0.26034,0.93788,0.98512,0.98482,0.99218,0.94857,0.35267,0.21039,0.86842,0.0003268,0.0003268,0.0003268
70,20648.1,0.46151,0.26063,0.94022,0.98542,0.98564,0.99241,0.94512,0.36627,0.21307,0.87663,0.0003169,0.0003169,0.0003169
71,20941.5,0.44,0.25247,0.92999,0.991,0.98142,0.99229,0.95024,0.35034,0.20709,0.87331,0.000307,0.000307,0.000307
72,21234.6,0.4423,0.25355,0.93352,0.98953,0.9886,0.9918,0.95253,0.35786,0.20261,0.87604,0.0002971,0.0002971,0.0002971
73,21528.1,0.44091,0.25004,0.92466,0.98819,0.97463,0.99218,0.95342,0.35183,0.21237,0.8799,0.0002872,0.0002872,0.0002872
74,21821.9,0.44761,0.25104,0.93599,0.99248,0.98593,0.99362,0.95583,0.34485,0.19973,0.869,0.0002773,0.0002773,0.0002773
75,22114.6,0.44177,0.24926,0.93377,0.99025,0.97156,0.99236,0.95173,0.35158,0.22406,0.87662,0.0002674,0.0002674,0.0002674
76,22408.7,0.43561,0.24436,0.92376,0.99565,0.98319,0.9934,0.94851,0.36744,0.20205,0.88536,0.0002575,0.0002575,0.0002575
77,22699,0.44146,0.24958,0.93073,0.99443,0.98517,0.99175,0.95309,0.34482,0.19618,0.87142,0.0002476,0.0002476,0.0002476
78,22989.2,0.43464,0.24468,0.92859,0.99192,0.98297,0.99258,0.95165,0.34945,0.20064,0.87076,0.0002377,0.0002377,0.0002377
79,23279.3,0.43158,0.2444,0.92554,0.99089,0.98751,0.99252,0.95132,0.34637,0.19477,0.87002,0.0002278,0.0002278,0.0002278
80,23569.8,0.42303,0.24015,0.92045,0.99213,0.98683,0.99238,0.9525,0.35174,0.20034,0.87104,0.0002179,0.0002179,0.0002179
81,23859.7,0.43214,0.24204,0.92955,0.9868,0.97791,0.99093,0.95083,0.35156,0.21604,0.87044,0.000208,0.000208,0.000208
82,24149.9,0.43192,0.2416,0.92595,0.9948,0.98832,0.99236,0.95273,0.35569,0.19332,0.87789,0.0001981,0.0001981,0.0001981
83,24440,0.42896,0.23755,0.92814,0.99437,0.9897,0.99151,0.95263,0.34934,0.19029,0.87258,0.0001882,0.0001882,0.0001882
84,24731.4,0.42388,0.23622,0.92542,0.99555,0.98596,0.99219,0.94899,0.3525,0.19233,0.86901,0.0001783,0.0001783,0.0001783
85,25020.9,0.41448,0.22903,0.91673,0.99409,0.98862,0.99247,0.94779,0.36705,0.19459,0.87399,0.0001684,0.0001684,0.0001684
86,25310.4,0.41665,0.23212,0.91477,0.98899,0.985,0.99256,0.95597,0.33858,0.18787,0.86392,0.0001585,0.0001585,0.0001585
87,25599.8,0.41434,0.22936,0.91825,0.99647,0.98515,0.99226,0.95565,0.33541,0.18559,0.86181,0.0001486,0.0001486,0.0001486
88,25889.5,0.41866,0.23025,0.92536,0.98502,0.99018,0.99243,0.95413,0.33873,0.18773,0.8659,0.0001387,0.0001387,0.0001387
89,26179.4,0.4175,0.22609,0.91673,0.99424,0.99086,0.99276,0.95127,0.34505,0.17966,0.87332,0.0001288,0.0001288,0.0001288
90,26469.6,0.43077,0.23301,0.92693,0.99526,0.99144,0.99277,0.95438,0.33947,0.18141,0.86626,0.0001189,0.0001189,0.0001189
91,26757.1,0.32913,0.1807,0.8411,0.98588,0.98882,0.99237,0.95195,0.34059,0.18582,0.86604,0.000109,0.000109,0.000109
92,27045,0.32653,0.17872,0.84388,0.99396,0.98628,0.99191,0.94952,0.34077,0.18465,0.86626,9.91e-05,9.91e-05,9.91e-05
93,27332.8,0.32386,0.17492,0.84217,0.99337,0.99039,0.99199,0.95296,0.34246,0.18947,0.86745,8.92e-05,8.92e-05,8.92e-05
94,27620.2,0.3194,0.17381,0.83843,0.99305,0.98276,0.9923,0.95243,0.34275,0.18646,0.8719,7.93e-05,7.93e-05,7.93e-05
95,27908.2,0.3152,0.17001,0.83793,0.99347,0.98932,0.99208,0.95481,0.34482,0.18613,0.86913,6.94e-05,6.94e-05,6.94e-05
96,28196.3,0.31699,0.16919,0.84372,0.99374,0.98938,0.99242,0.95562,0.34423,0.1828,0.86606,5.95e-05,5.95e-05,5.95e-05
97,28484.2,0.31071,0.1665,0.83395,0.99596,0.98943,0.99221,0.95463,0.34501,0.1846,0.86644,4.96e-05,4.96e-05,4.96e-05
98,28772.2,0.30976,0.16438,0.84315,0.9938,0.98885,0.99218,0.95359,0.34264,0.18485,0.87022,3.97e-05,3.97e-05,3.97e-05
99,29059.8,0.31012,0.16649,0.83757,0.99548,0.98851,0.9922,0.95387,0.3466,0.18322,0.87285,2.98e-05,2.98e-05,2.98e-05
100,29347.5,0.30433,0.16142,0.83922,0.99503,0.98962,0.99217,0.9547,0.34536,0.1813,0.87155,1.99e-05,1.99e-05,1.99e-05
