epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,5476.77,0.56132,0.36893,0.98645,0.9876,0.97288,0.98451,0.91603,0.42303,0.31853,0.92258,0.0008218,0.0008218,0.0008218
20,5763.82,0.54767,0.35785,0.97594,0.97763,0.96278,0.98314,0.91534,0.40482,0.34516,0.9103,0.0008119,0.0008119,0.0008119
21,6052.16,0.56474,0.36702,0.9835,0.97893,0.96466,0.98921,0.90883,0.46039,0.346,0.93806,0.000802,0.000802,0.000802
22,6338.84,0.55084,0.36196,0.98316,0.96349,0.9659,0.98373,0.9127,0.42546,0.34007,0.92205,0.0007921,0.0007921,0.0007921
23,6624.41,0.55668,0.35487,0.97932,0.9822,0.95948,0.99017,0.91866,0.42137,0.31272,0.92336,0.0007822,0.0007822,0.0007822
24,6911.32,0.55094,0.35197,0.9852,0.96594,0.94273,0.98286,0.91815,0.40663,0.33753,0.90667,0.0007723,0.0007723,0.0007723
25,7198.11,0.54227,0.34837,0.96853,0.9782,0.97279,0.98337,0.91485,0.41128,0.30228,0.91653,0.0007624,0.0007624,0.0007624
26,7485.34,0.54345,0.35866,0.971,0.96218,0.95935,0.98451,0.91011,0.43484,0.33945,0.92535,0.0007525,0.0007525,0.0007525
27,7772.24,0.53742,0.34234,0.96995,0.97918,0.96299,0.98851,0.92226,0.41245,0.29131,0.91522,0.0007426,0.0007426,0.0007426
28,8060,0.51469,0.3236,0.95371,0.99302,0.97927,0.99177,0.92789,0.40016,0.27611,0.90494,0.0007327,0.0007327,0.0007327
29,8347.4,0.53503,0.32709,0.96542,0.98726,0.98063,0.99182,0.92682,0.43064,0.27828,0.93161,0.0007228,0.0007228,0.0007228
30,8634.47,0.52154,0.31709,0.95876,0.98969,0.97254,0.98868,0.92222,0.41102,0.2751,0.93105,0.0007129,0.0007129,0.0007129
31,8920.99,0.52305,0.32824,0.96281,0.98407,0.9671,0.98921,0.92412,0.41288,0.30213,0.91964,0.000703,0.000703,0.000703
32,9207.58,0.51496,0.31699,0.95783,0.98907,0.97701,0.98927,0.92635,0.40481,0.27382,0.91146,0.0006931,0.0006931,0.0006931
33,9494.04,0.52477,0.3247,0.96809,0.98448,0.96991,0.98927,0.91354,0.44269,0.28271,0.93741,0.0006832,0.0006832,0.0006832
34,9780.68,0.53077,0.31452,0.96744,0.98964,0.97957,0.99185,0.92644,0.40043,0.26966,0.89975,0.0006733,0.0006733,0.0006733
35,10067.4,0.52365,0.32091,0.96473,0.99096,0.98013,0.99159,0.92883,0.40824,0.26601,0.915,0.0006634,0.0006634,0.0006634
36,10354.4,0.51603,0.31858,0.96605,0.98434,0.97987,0.99099,0.93329,0.38838,0.25912,0.89247,0.0006535,0.0006535,0.0006535
37,10642,0.50858,0.30931,0.9552,0.98528,0.97476,0.98669,0.93097,0.3909,0.2724,0.90818,0.0006436,0.0006436,0.0006436
38,10929.6,0.5254,0.31206,0.96485,0.98327,0.98013,0.9885,0.92338,0.42248,0.27073,0.91964,0.0006337,0.0006337,0.0006337
39,11216.5,0.51045,0.30825,0.95455,0.9862,0.97423,0.98755,0.92089,0.40378,0.27755,0.90551,0.0006238,0.0006238,0.0006238
40,11502.1,0.52544,0.30997,0.96825,0.99353,0.9846,0.99104,0.93705,0.37517,0.23568,0.90217,0.0006139,0.0006139,0.0006139
41,11789,0.51621,0.30309,0.9515,0.98338,0.97963,0.99107,0.92997,0.3977,0.2651,0.90149,0.000604,0.000604,0.000604
42,12075.8,0.51476,0.29824,0.96146,0.98795,0.97352,0.99098,0.93339,0.38106,0.25182,0.89488,0.0005941,0.0005941,0.0005941
43,12362.8,0.50179,0.29685,0.95225,0.98222,0.97356,0.98722,0.92322,0.39144,0.26215,0.91069,0.0005842,0.0005842,0.0005842
44,12649.5,0.49858,0.30137,0.94708,0.99529,0.98272,0.99107,0.92809,0.39839,0.24115,0.90946,0.0005743,0.0005743,0.0005743
45,12936.4,0.50236,0.29797,0.9578,0.9804,0.97718,0.98387,0.92184,0.40302,0.26712,0.90872,0.0005644,0.0005644,0.0005644
46,13223.8,0.49319,0.29476,0.95092,0.98746,0.976,0.98519,0.92379,0.40136,0.257,0.91547,0.0005545,0.0005545,0.0005545
47,13511.5,0.49862,0.29061,0.95474,0.98796,0.97857,0.99212,0.93515,0.3976,0.25316,0.90156,0.0005446,0.0005446,0.0005446
48,13798.9,0.48166,0.29258,0.95335,0.99343,0.98376,0.9903,0.93163,0.38299,0.22394,0.91063,0.0005347,0.0005347,0.0005347
49,14084.2,0.48824,0.28467,0.94507,0.988,0.98222,0.99114,0.9378,0.37381,0.23644,0.8908,0.0005248,0.0005248,0.0005248
50,14370.9,0.48871,0.2811,0.94929,0.99033,0.97227,0.99121,0.93615,0.37764,0.23897,0.89261,0.0005149,0.0005149,0.0005149
51,14658,0.48027,0.2832,0.94623,0.98571,0.97775,0.99107,0.93204,0.39132,0.23373,0.90535,0.000505,0.000505,0.000505
52,14944.7,0.48622,0.28545,0.94545,0.98522,0.97415,0.98923,0.93399,0.40264,0.25905,0.91352,0.0004951,0.0004951,0.0004951
53,15231.6,0.48469,0.2939,0.94557,0.98871,0.97996,0.99147,0.93962,0.38127,0.24799,0.89855,0.0004852,0.0004852,0.0004852
54,15520.3,0.48379,0.27764,0.94734,0.97336,0.96841,0.98525,0.93014,0.38299,0.28343,0.90435,0.0004753,0.0004753,0.0004753
55,15809.2,0.47636,0.27448,0.94251,0.99475,0.97072,0.99046,0.93409,0.38552,0.23702,0.89382,0.0004654,0.0004654,0.0004654
56,16095.5,0.47322,0.27265,0.94569,0.9894,0.98093,0.98965,0.93075,0.38817,0.2374,0.89918,0.0004555,0.0004555,0.0004555
57,16381.8,0.47369,0.27282,0.94622,0.99274,0.97612,0.98865,0.93255,0.38129,0.24025,0.89667,0.0004456,0.0004456,0.0004456
58,16667.9,0.46712,0.26658,0.94392,0.99356,0.98363,0.99118,0.93333,0.39355,0.22496,0.90169,0.0004357,0.0004357,0.0004357
59,16954.2,0.47773,0.27339,0.94676,0.9895,0.97632,0.98951,0.93466,0.38919,0.23581,0.89902,0.0004258,0.0004258,0.0004258
60,17240.6,0.47897,0.27015,0.94749,0.9888,0.96055,0.98055,0.9317,0.37224,0.27184,0.89194,0.0004159,0.0004159,0.0004159
61,17527,0.46756,0.26824,0.94675,0.98114,0.96542,0.98932,0.93603,0.39353,0.26187,0.90117,0.000406,0.000406,0.000406
62,17813.4,0.45709,0.26636,0.93695,0.99178,0.97968,0.9911,0.9399,0.37944,0.22687,0.89515,0.0003961,0.0003961,0.0003961
63,18100,0.46955,0.26569,0.94796,0.99058,0.97437,0.99138,0.93831,0.37005,0.23039,0.88441,0.0003862,0.0003862,0.0003862
64,18387.3,0.45607,0.2634,0.93045,0.99125,0.97445,0.98179,0.9263,0.38908,0.24277,0.90942,0.0003763,0.0003763,0.0003763
65,18673.8,0.46,0.2617,0.93667,0.99013,0.97424,0.99043,0.93884,0.37513,0.23577,0.89452,0.0003664,0.0003664,0.0003664
66,18960,0.46404,0.26376,0.94117,0.98938,0.97189,0.99016,0.94129,0.3641,0.22981,0.88767,0.0003565,0.0003565,0.0003565
67,19246.4,0.44777,0.25475,0.93209,0.98507,0.97206,0.9867,0.93289,0.39128,0.24576,0.90353,0.0003466,0.0003466,0.0003466
68,19532.7,0.44758,0.25543,0.93821,0.99101,0.97441,0.99139,0.9399,0.37168,0.22069,0.89996,0.0003367,0.0003367,0.0003367
69,19818.9,0.45704,0.25957,0.93884,0.98493,0.97312,0.99156,0.93959,0.37121,0.22769,0.887,0.0003268,0.0003268,0.0003268
70,20105.6,0.46385,0.25915,0.9423,0.98724,0.97315,0.99071,0.93085,0.39829,0.22766,0.90832,0.0003169,0.0003169,0.0003169
71,20392.6,0.44275,0.25276,0.93127,0.98761,0.97225,0.99086,0.94079,0.36872,0.22287,0.89553,0.000307,0.000307,0.000307
72,20680.1,0.44754,0.25366,0.93396,0.98453,0.97825,0.99193,0.9409,0.36454,0.2207,0.89218,0.0002971,0.0002971,0.0002971
73,20967.9,0.44321,0.25134,0.92638,0.9885,0.9774,0.98818,0.93909,0.37468,0.22545,0.90253,0.0002872,0.0002872,0.0002872
74,21254,0.4542,0.25448,0.93871,0.99032,0.97406,0.99175,0.94188,0.3718,0.22349,0.89695,0.0002773,0.0002773,0.0002773
75,21540.1,0.43935,0.24541,0.93249,0.98882,0.97539,0.99039,0.94257,0.36036,0.21065,0.89099,0.0002674,0.0002674,0.0002674
76,21826.6,0.43491,0.23966,0.92442,0.98636,0.97365,0.98728,0.93425,0.3765,0.22352,0.89448,0.0002575,0.0002575,0.0002575
77,22114.1,0.44058,0.24643,0.92863,0.98423,0.98424,0.99137,0.94616,0.3649,0.20625,0.89419,0.0002476,0.0002476,0.0002476
78,22401.5,0.43275,0.24497,0.92685,0.98237,0.9773,0.98952,0.93893,0.37022,0.21848,0.89533,0.0002377,0.0002377,0.0002377
79,22687.9,0.43799,0.24215,0.92621,0.98955,0.98233,0.99102,0.94455,0.35948,0.207,0.88391,0.0002278,0.0002278,0.0002278
80,22976.2,0.42966,0.23824,0.92139,0.9837,0.97536,0.9913,0.9484,0.35889,0.21372,0.88407,0.0002179,0.0002179,0.0002179
81,23263,0.43278,0.23711,0.92699,0.98345,0.97796,0.99206,0.9419,0.37303,0.21483,0.89042,0.000208,0.000208,0.000208
82,23549.7,0.43431,0.23862,0.9259,0.98589,0.97588,0.99192,0.94233,0.3729,0.20805,0.89328,0.0001981,0.0001981,0.0001981
83,23836.4,0.43191,0.2378,0.93249,0.98526,0.97546,0.98887,0.9438,0.36139,0.21912,0.88803,0.0001882,0.0001882,0.0001882
84,24123.1,0.4284,0.23504,0.92854,0.99068,0.97645,0.9891,0.94176,0.37048,0.20578,0.8961,0.0001783,0.0001783,0.0001783
85,24409.4,0.42162,0.23044,0.91917,0.99068,0.98237,0.98918,0.9374,0.38722,0.20098,0.90448,0.0001684,0.0001684,0.0001684
86,24695.6,0.42109,0.23242,0.91534,0.99542,0.98404,0.99078,0.94598,0.36354,0.19109,0.88725,0.0001585,0.0001585,0.0001585
87,24981.8,0.41824,0.22843,0.91858,0.99225,0.98234,0.98973,0.94458,0.36572,0.19796,0.89588,0.0001486,0.0001486,0.0001486
88,25268.8,0.42178,0.22929,0.92585,0.98519,0.97745,0.99003,0.94389,0.36619,0.20053,0.89937,0.0001387,0.0001387,0.0001387
89,25555.9,0.41916,0.22639,0.91609,0.99082,0.98229,0.99072,0.94727,0.36801,0.19212,0.89721,0.0001288,0.0001288,0.0001288
90,25843.1,0.43442,0.23188,0.92743,0.99312,0.97997,0.99095,0.94583,0.36385,0.19661,0.89819,0.0001189,0.0001189,0.0001189
91,26126.7,0.3286,0.17831,0.84151,0.98789,0.98105,0.98963,0.944,0.36532,0.20274,0.89316,0.000109,0.000109,0.000109
92,26409.3,0.32755,0.17608,0.8442,0.99036,0.98716,0.99049,0.94496,0.36303,0.19251,0.89117,9.91e-05,9.91e-05,9.91e-05
93,26693.3,0.32434,0.17457,0.8431,0.98852,0.98616,0.98991,0.94235,0.36338,0.19286,0.89566,8.92e-05,8.92e-05,8.92e-05
94,26977.8,0.32214,0.17907,0.84059,0.98963,0.97566,0.99019,0.94493,0.36404,0.20364,0.89206,7.93e-05,7.93e-05,7.93e-05
95,27262.5,0.31872,0.17157,0.84012,0.98971,0.98785,0.98977,0.94055,0.37369,0.19301,0.899,6.94e-05,6.94e-05,6.94e-05
96,27547,0.31935,0.17055,0.84516,0.99226,0.98765,0.98999,0.9442,0.36944,0.19039,0.90135,5.95e-05,5.95e-05,5.95e-05
97,27831.8,0.314,0.16689,0.83744,0.9905,0.98914,0.98982,0.9444,0.36602,0.18977,0.897,4.96e-05,4.96e-05,4.96e-05
98,28118.2,0.31175,0.16591,0.84182,0.99002,0.98914,0.98933,0.94683,0.35981,0.1879,0.89355,3.97e-05,3.97e-05,3.97e-05
99,28402.9,0.31145,0.16549,0.83709,0.99065,0.98914,0.98943,0.94588,0.3601,0.1867,0.89546,2.98e-05,2.98e-05,2.98e-05
100,28687.1,0.30753,0.16274,0.83954,0.98917,0.98914,0.98974,0.94792,0.35943,0.18632,0.89545,1.99e-05,1.99e-05,1.99e-05
